,Date,year,month,month_label,Continent_name,Country_name,City,co,pm25,pm10,o3,so2,no2,aqi,aqi_Category,humidity,pressure,temperature,wind
1936,2016-01-25,2016,1,Jan,Asia,China,Beijing,42.85000000000001,304.5,171.0,41.1,35.35,60.6,441.0,Dangereux,65.64354838709677,1031.241935483871,3.5338709677419353,5.42016129032258
1937,2016-01-25,2016,1,Jan,Europe,France,Paris,12.7,116.0,76.0,11.0,1.1,64.3,116.0,Malsain,95.80714285714286,1023.4833333333332,13.315079365079365,10.544444444444444
1938,2016-01-25,2016,1,Jan,Europe,United Kingdom,London,5.5,109.0,59.0,30.0,7.4,66.8,109.0,Malsain,94.724,1013.6024,5.3191999999999995,7.948
1939,2016-01-25,2016,1,Jan,Asia,India,Delhi,56.3,329.0,322.0,128.4,93.0,84.0,329.0,Dangereux,101.5484126984127,1048.4214285714286,32.272222222222226,15.482539682539683
1940,2016-01-25,2016,1,Jan,Europe,Italy,Milan,0.1,169.0,80.0,23.2,4.6,73.0,169.0,Mauvais,96.6951340687865,1020.0864778715121,9.11108630759247,4.8768
1941,2016-01-25,2016,1,Jan,Asia,Japan,Tokyo,18.9,104.0,30.0,38.4,8.6,76.1,104.0,Malsain,83.22258064516129,1021.9588709677419,14.86209677419355,14.959677419354838
1942,2016-01-25,2016,1,Jan,North America,United States,Los Angeles,14.5,93.0,71.0,30.4,19.68828828828829,38.9,93.0,Modere,69.2344,1021.2216,15.9,3.9488
1943,2016-01-26,2016,1,Jan,South America,Brazil,São Paulo,38.800000000000004,107.0,70.0,55.2,14.35,45.3,297.8,Tres mauvais,96.0031746031746,1020.1357142857144,30.397619047619045,8.268253968253967
1944,2016-01-26,2016,1,Jan,South America,Chile,Santiago,11.2,87.0,102.0,49.0,5.4,46.1,102.0,Malsain,72.44193548387096,1015.3177419354838,30.118548387096773,8.588709677419354
1945,2016-01-26,2016,1,Jan,Asia,China,Beijing,42.85000000000001,304.5,117.0,39.8,35.35,63.2,368.0,Dangereux,65.64354838709677,1031.241935483871,3.5338709677419353,5.42016129032258
1946,2016-01-26,2016,1,Jan,Europe,France,Paris,11.8,129.0,60.0,21.2,1.6,103.15000000000002,129.0,Malsain,95.80714285714286,1023.4833333333332,13.315079365079365,10.544444444444444
1947,2016-01-26,2016,1,Jan,Europe,United Kingdom,London,5.5,132.0,89.0,30.4,6.2,54.3,132.0,Malsain,94.724,1013.6024,5.3191999999999995,7.948
1948,2016-01-26,2016,1,Jan,Asia,India,Delhi,54.4,329.0,322.0,112.2,97.4,76.1,329.0,Dangereux,101.5484126984127,1048.4214285714286,32.272222222222226,15.482539682539683
1949,2016-01-26,2016,1,Jan,Europe,Italy,Milan,0.1,139.0,57.0,20.4,5.1,71.8,139.0,Malsain,96.6951340687865,1020.0864778715121,9.11108630759247,4.8768
1950,2016-01-26,2016,1,Jan,Asia,Japan,Tokyo,23.4,124.0,43.0,34.4,14.3,89.2,124.0,Malsain,83.22258064516129,1021.9588709677419,14.86209677419355,14.959677419354838
1951,2016-01-26,2016,1,Jan,North America,United States,Los Angeles,15.6,80.0,63.0,28.9,21.25589123867069,38.0,80.0,Modere,69.2344,1021.2216,15.9,3.9488
1952,2016-01-27,2016,1,Jan,South America,Brazil,São Paulo,17.2,129.0,86.0,101.1,7.1,38.9,129.0,Malsain,96.0031746031746,1020.1357142857144,30.397619047619045,8.268253968253967
1953,2016-01-27,2016,1,Jan,South America,Chile,Santiago,16.4,73.0,246.5,35.5,5.1,42.6,285.0,Tres mauvais,72.44193548387096,1015.3177419354838,30.118548387096773,8.588709677419354
1954,2016-01-27,2016,1,Jan,Asia,China,Beijing,42.85000000000001,304.5,164.0,35.4,35.35,74.5,430.0,Dangereux,65.64354838709677,1031.241935483871,3.5338709677419353,5.42016129032258
1955,2016-01-27,2016,1,Jan,Europe,France,Paris,7.3,95.0,129.5,24.8,1.1,53.0,164.0,Mauvais,95.80714285714286,1023.4833333333332,13.315079365079365,10.544444444444444
1956,2016-01-27,2016,1,Jan,Europe,United Kingdom,London,4.6,68.0,105.0,40.8,7.2,61.6,105.0,Malsain,94.724,1013.6024,5.3191999999999995,7.948
1957,2016-01-27,2016,1,Jan,Asia,India,Delhi,82.0,329.0,322.0,112.2,90.6,101.2,329.0,Dangereux,101.5484126984127,1048.4214285714286,32.272222222222226,15.482539682539683
1958,2016-01-27,2016,1,Jan,Europe,Italy,Milan,0.1,161.0,69.0,3.3,4.1,73.0,161.0,Mauvais,96.6951340687865,1020.0864778715121,9.11108630759247,4.8768
1959,2016-01-27,2016,1,Jan,Asia,Japan,Tokyo,22.3,151.0,51.0,40.0,14.3,100.0,151.0,Mauvais,83.22258064516129,1021.9588709677419,14.86209677419355,14.959677419354838
1960,2016-01-27,2016,1,Jan,North America,United States,Los Angeles,16.7,78.0,49.0,27.2,22.45473372781065,37.1,78.0,Modere,69.2344,1021.2216,15.9,3.9488
1961,2016-01-28,2016,1,Jan,South America,Brazil,São Paulo,38.800000000000004,117.0,83.0,49.2,14.35,34.8,117.0,Malsain,96.0031746031746,1020.1357142857144,30.397619047619045,8.268253968253967
1962,2016-01-28,2016,1,Jan,South America,Chile,Santiago,11.2,70.0,242.0,68.7,5.3,30.7,242.0,Tres mauvais,72.44193548387096,1015.3177419354838,30.118548387096773,8.588709677419354
1963,2016-01-28,2016,1,Jan,Asia,China,Beijing,42.85000000000001,304.5,176.0,24.4,35.35,92.7,467.0,Dangereux,65.64354838709677,1031.241935483871,3.5338709677419353,5.42016129032258
1964,2016-01-28,2016,1,Jan,Europe,France,Paris,16.3,124.0,75.0,25.6,1.6,79.9,124.0,Malsain,95.80714285714286,1023.4833333333332,13.315079365079365,10.544444444444444
1965,2016-01-28,2016,1,Jan,Europe,United Kingdom,London,5.5,156.0,109.0,32.7,9.9,74.1,156.0,Mauvais,94.724,1013.6024,5.3191999999999995,7.948
1966,2016-01-28,2016,1,Jan,Asia,India,Delhi,79.8,329.0,322.0,78.8,93.0,105.7,329.0,Dangereux,101.5484126984127,1048.4214285714286,32.272222222222226,15.482539682539683
1967,2016-01-28,2016,1,Jan,Europe,Italy,Milan,0.1,168.0,78.0,3.3,3.1,63.8,168.0,Mauvais,96.6951340687865,1020.0864778715121,9.11108630759247,4.8768
1968,2016-01-28,2016,1,Jan,Asia,Japan,Tokyo,25.65,152.0,56.0,40.8,24.3,96.8,181.7,Mauvais,83.22258064516129,1021.9588709677419,14.86209677419355,14.959677419354838
1969,2016-01-28,2016,1,Jan,North America,United States,Los Angeles,14.5,82.0,57.0,20.0,22.177391304347825,41.7,82.0,Modere,69.2344,1021.2216,15.9,3.9488
1970,2016-01-29,2016,1,Jan,South America,Brazil,São Paulo,38.800000000000004,93.0,68.0,30.1,9.2,35.2,93.0,Modere,96.0031746031746,1020.1357142857144,30.397619047619045,8.268253968253967
1971,2016-01-29,2016,1,Jan,South America,Chile,Santiago,9.0,71.0,190.0,36.1,6.3,55.8,190.0,Mauvais,72.44193548387096,1015.3177419354838,30.118548387096773,8.588709677419354
1972,2016-01-29,2016,1,Jan,Asia,China,Beijing,36.2,227.0,249.0,25.6,35.35,48.0,405.0,Dangereux,65.64354838709677,1031.241935483871,3.5338709677419353,5.42016129032258
1973,2016-01-29,2016,1,Jan,Europe,France,Paris,9.1,116.0,65.0,19.9,1.1,64.9,116.0,Malsain,95.80714285714286,1023.4833333333332,13.315079365079365,10.544444444444444
1974,2016-01-29,2016,1,Jan,Europe,United Kingdom,London,9.1,121.0,56.0,42.2,15.1,62.4,121.0,Malsain,94.724,1013.6024,5.3191999999999995,7.948
1975,2016-01-29,2016,1,Jan,Asia,India,Delhi,83.1,329.0,322.0,102.5,78.5,107.1,329.0,Dangereux,101.5484126984127,1048.4214285714286,32.272222222222226,15.482539682539683
1976,2016-01-29,2016,1,Jan,Europe,Italy,Milan,0.1,160.0,67.0,12.6,3.1,73.0,160.0,Mauvais,96.6951340687865,1020.0864778715121,9.11108630759247,4.8768
1977,2016-01-29,2016,1,Jan,Asia,Japan,Tokyo,25.65,160.0,52.0,28.1,7.2,79.4,205.4,Tres mauvais,83.22258064516129,1021.9588709677419,14.86209677419355,14.959677419354838
1978,2016-01-29,2016,1,Jan,North America,United States,Los Angeles,18.9,122.0,65.0,16.0,20.37030303030303,45.4,122.0,Malsain,69.2344,1021.2216,15.9,3.9488
1979,2016-01-30,2016,1,Jan,South America,Brazil,São Paulo,12.7,104.0,81.0,36.6,7.1,42.1,104.0,Malsain,96.0031746031746,1020.1357142857144,30.397619047619045,8.268253968253967
1980,2016-01-30,2016,1,Jan,South America,Chile,Santiago,14.5,66.0,119.0,72.9,6.2,35.0,119.0,Malsain,72.44193548387096,1015.3177419354838,30.118548387096773,8.588709677419354
1981,2016-01-30,2016,1,Jan,Asia,China,Beijing,39.8,219.0,111.0,25.6,35.35,45.3,219.0,Tres mauvais,65.64354838709677,1031.241935483871,3.5338709677419353,5.42016129032258
1982,2016-01-30,2016,1,Jan,Europe,France,Paris,5.5,70.0,35.0,23.6,1.6,63.2,70.0,Modere,95.80714285714286,1023.4833333333332,13.315079365079365,10.544444444444444
1983,2016-01-30,2016,1,Jan,Europe,United Kingdom,London,10.9,114.0,84.0,44.6,15.1,66.6,114.0,Malsain,94.724,1013.6024,5.3191999999999995,7.948
1984,2016-01-30,2016,1,Jan,Asia,India,Delhi,143.6,329.0,322.0,103.5,86.2,104.0,329.0,Dangereux,101.5484126984127,1048.4214285714286,32.272222222222226,15.482539682539683
1985,2016-01-30,2016,1,Jan,Europe,Italy,Milan,0.1,169.5,81.0,2.9,3.1,48.9,184.0,Mauvais,96.6951340687865,1020.0864778715121,9.11108630759247,4.8768
1986,2016-01-30,2016,1,Jan,Asia,Japan,Tokyo,13.4,89.0,55.0,27.2,7.2,46.3,89.0,Modere,83.22258064516129,1021.9588709677419,14.86209677419355,14.959677419354838
1987,2016-01-30,2016,1,Jan,North America,United States,Los Angeles,13.4,85.0,47.0,25.6,18.54487951807229,32.5,85.0,Modere,69.2344,1021.2216,15.9,3.9488
1988,2016-01-31,2016,1,Jan,South America,Brazil,São Paulo,19.0,102.0,76.0,40.7,9.2,47.6,102.0,Malsain,96.0031746031746,1020.1357142857144,30.397619047619045,8.268253968253967
1989,2016-01-31,2016,1,Jan,South America,Chile,Santiago,11.2,65.0,104.0,44.0,6.2,33.2,104.0,Malsain,72.44193548387096,1015.3177419354838,30.118548387096773,8.588709677419354
1990,2016-01-31,2016,1,Jan,Asia,China,Beijing,38.0,262.0,119.0,44.3,31.5,46.7,262.0,Tres mauvais,65.64354838709677,1031.241935483871,3.5338709677419353,5.42016129032258
1991,2016-01-31,2016,1,Jan,Europe,France,Paris,4.6,74.0,37.0,20.8,1.1,52.0,74.0,Modere,95.80714285714286,1023.4833333333332,13.315079365079365,10.544444444444444
1992,2016-01-31,2016,1,Jan,Europe,United Kingdom,London,10.6,69.0,42.0,30.1,15.1,58.0,69.0,Modere,94.724,1013.6024,5.3191999999999995,7.948
1993,2016-01-31,2016,1,Jan,Asia,India,Delhi,110.6,329.0,322.0,33.8,64.9,70.2,329.0,Dangereux,101.5484126984127,1048.4214285714286,32.272222222222226,15.482539682539683
1994,2016-01-31,2016,1,Jan,Europe,Italy,Milan,0.1,165.0,74.0,15.1,3.1,65.9,165.0,Mauvais,96.6951340687865,1020.0864778715121,9.11108630759247,4.8768
1995,2016-01-31,2016,1,Jan,Asia,Japan,Tokyo,21.2,129.0,44.0,39.2,21.5,64.2,129.0,Malsain,83.22258064516129,1021.9588709677419,14.86209677419355,14.959677419354838
1996,2016-01-31,2016,1,Jan,North America,United States,Los Angeles,4.5,55.0,27.0,31.2,18.670516717325228,17.6,55.0,Modere,69.2344,1021.2216,15.9,3.9488
1997,2016-02-01,2016,2,Feb,South America,Brazil,São Paulo,22.6,132.0,82.0,67.5,7.6,68.1,132.0,Malsain,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
1998,2016-02-01,2016,2,Feb,South America,Chile,Santiago,8.9,68.0,195.0,51.6,5.4,30.0,195.0,Mauvais,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
1999,2016-02-01,2016,2,Feb,Asia,China,Beijing,42.85000000000001,304.5,249.0,44.7,35.35,52.5,410.0,Dangereux,72.855,1029.445,6.755,4.644
2000,2016-02-01,2016,2,Feb,Europe,France,Paris,9.1,75.0,54.0,27.7,1.6,69.7,75.0,Modere,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2001,2016-02-01,2016,2,Feb,Europe,United Kingdom,London,11.0,68.0,68.0,38.8,15.1,63.0,68.0,Modere,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
2002,2016-02-01,2016,2,Feb,Asia,India,Delhi,29.9,352.0,322.0,70.8,58.6,100.6,352.0,Dangereux,99.05858585858586,1037.290909090909,34.76868686868687,18.08989898989899
2003,2016-02-01,2016,2,Feb,Europe,Italy,Milan,0.1,137.0,56.0,5.3,3.1,58.9,137.0,Malsain,93.8704081632653,1025.1744897959184,13.226530612244899,5.489795918367347
2004,2016-02-01,2016,2,Feb,Asia,Japan,Tokyo,21.2,119.0,39.0,27.2,18.6,59.8,119.0,Malsain,81.61717171717171,1022.9535353535352,17.22020202020202,14.071717171717172
2005,2016-02-01,2016,2,Feb,North America,United States,Los Angeles,3.4,38.0,29.0,32.0,20.490153846153845,6.5,38.0,Bon,60.25257731958763,1023.9969072164948,17.468041237113404,4.615463917525773
2006,2016-02-02,2016,2,Feb,South America,Brazil,São Paulo,23.5,117.0,111.0,121.85,5.6,54.1,124.1,Malsain,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
2007,2016-02-02,2016,2,Feb,South America,Chile,Santiago,7.8,79.0,164.0,38.8,5.4,34.3,164.0,Mauvais,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
2008,2016-02-02,2016,2,Feb,Asia,China,Beijing,42.85000000000001,254.0,117.0,51.3,35.35,54.7,254.0,Tres mauvais,72.855,1029.445,6.755,4.644
2009,2016-02-02,2016,2,Feb,Europe,France,Paris,8.2,153.0,40.0,23.6,1.1,58.9,153.0,Mauvais,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2010,2016-02-02,2016,2,Feb,Europe,United Kingdom,London,13.9,114.0,74.0,37.8,15.1,60.7,114.0,Malsain,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
2011,2016-02-02,2016,2,Feb,Asia,India,Delhi,50.0,438.0,322.0,99.3,64.9,72.4,438.0,Dangereux,99.05858585858586,1037.290909090909,34.76868686868687,18.08989898989899
2012,2016-02-02,2016,2,Feb,Europe,Italy,Milan,0.1,154.0,81.0,4.5,3.1,42.5,154.0,Mauvais,93.8704081632653,1025.1744897959184,13.226530612244899,5.489795918367347
2013,2016-02-02,2016,2,Feb,Asia,Japan,Tokyo,10.0,97.0,34.0,36.1,14.3,50.1,97.0,Modere,81.61717171717171,1022.9535353535352,17.22020202020202,14.071717171717172
2014,2016-02-02,2016,2,Feb,North America,United States,Los Angeles,14.5,61.0,41.0,28.9,21.68165137614679,35.2,61.0,Modere,60.25257731958763,1023.9969072164948,17.468041237113404,4.615463917525773
2015,2016-02-03,2016,2,Feb,South America,Brazil,São Paulo,22.6,129.0,123.0,103.6,9.7,43.9,129.0,Malsain,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
2016,2016-02-03,2016,2,Feb,South America,Chile,Santiago,10.2,94.0,246.5,51.2,5.4,44.9,252.0,Tres mauvais,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
2017,2016-02-03,2016,2,Feb,Asia,China,Beijing,42.85000000000001,304.5,183.0,59.1,35.35,62.2,365.0,Dangereux,72.855,1029.445,6.755,4.644
2018,2016-02-03,2016,2,Feb,Europe,France,Paris,8.2,74.0,51.0,25.2,1.6,60.6,74.0,Modere,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2019,2016-02-03,2016,2,Feb,Europe,United Kingdom,London,13.7,147.0,89.0,24.8,15.1,58.2,147.0,Malsain,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
2020,2016-02-03,2016,2,Feb,Asia,India,Delhi,31.1,399.0,322.0,89.1,65.4,77.0,399.0,Dangereux,99.05858585858586,1037.290909090909,34.76868686868687,18.08989898989899
2021,2016-02-03,2016,2,Feb,Europe,Italy,Milan,0.1,99.0,39.0,27.7,3.1,48.5,99.0,Modere,93.8704081632653,1025.1744897959184,13.226530612244899,5.489795918367347
2022,2016-02-03,2016,2,Feb,Asia,Japan,Tokyo,11.2,114.0,26.0,33.6,8.6,58.7,114.0,Malsain,81.61717171717171,1022.9535353535352,17.22020202020202,14.071717171717172
2023,2016-02-03,2016,2,Feb,North America,United States,Los Angeles,13.4,68.0,36.0,28.9,21.62492307692308,35.2,68.0,Modere,60.25257731958763,1023.9969072164948,17.468041237113404,4.615463917525773
2024,2016-02-04,2016,2,Feb,South America,Brazil,São Paulo,16.3,107.0,156.5,78.0,4.6,47.6,171.0,Mauvais,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
2025,2016-02-04,2016,2,Feb,South America,Chile,Santiago,8.2,89.0,188.0,124.44999999999999,15.9,32.7,228.3,Tres mauvais,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
2026,2016-02-04,2016,2,Feb,Asia,China,Beijing,33.5,236.0,98.0,41.1,35.35,42.5,236.0,Tres mauvais,72.855,1029.445,6.755,4.644
2027,2016-02-04,2016,2,Feb,Europe,France,Paris,10.0,78.0,45.0,17.5,1.1,61.1,78.0,Modere,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2028,2016-02-04,2016,2,Feb,Europe,United Kingdom,London,12.7,172.0,75.0,35.4,15.1,71.0,172.0,Mauvais,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
2029,2016-02-04,2016,2,Feb,Asia,India,Delhi,64.7,372.0,322.0,183.8,65.9,66.5,372.0,Dangereux,99.05858585858586,1037.290909090909,34.76868686868687,18.08989898989899
2030,2016-02-04,2016,2,Feb,Europe,Italy,Milan,0.1,63.0,19.0,25.6,3.1,54.1,63.0,Modere,93.8704081632653,1025.1744897959184,13.226530612244899,5.489795918367347
2031,2016-02-04,2016,2,Feb,Asia,Japan,Tokyo,20.0,139.0,40.0,32.0,15.8,65.3,139.0,Malsain,81.61717171717171,1022.9535353535352,17.22020202020202,14.071717171717172
2032,2016-02-04,2016,2,Feb,North America,United States,Los Angeles,10.0,78.0,40.0,27.2,21.244753086419752,38.0,78.0,Modere,60.25257731958763,1023.9969072164948,17.468041237113404,4.615463917525773
2033,2016-02-05,2016,2,Feb,South America,Brazil,São Paulo,27.2,147.0,112.0,102.1,5.1,78.8,147.0,Malsain,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
2034,2016-02-05,2016,2,Feb,South America,Chile,Santiago,99.1,79.0,244.0,53.7,23.9,39.4,244.0,Tres mauvais,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
2035,2016-02-05,2016,2,Feb,Asia,China,Beijing,23.5,176.0,81.0,45.9,25.9,38.0,176.0,Mauvais,72.855,1029.445,6.755,4.644
2036,2016-02-05,2016,2,Feb,Europe,France,Paris,11.8,84.0,54.0,18.7,1.1,65.4,84.0,Modere,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2037,2016-02-05,2016,2,Feb,Europe,United Kingdom,London,11.8,106.0,62.0,31.4,15.1,68.3,106.0,Malsain,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
2038,2016-02-05,2016,2,Feb,Asia,India,Delhi,77.4,480.0,322.0,131.1,80.9,100.7,480.0,Dangereux,99.05858585858586,1037.290909090909,34.76868686868687,18.08989898989899
2039,2016-02-05,2016,2,Feb,Europe,Italy,Milan,0.1,93.0,38.0,20.8,3.6,50.9,93.0,Modere,93.8704081632653,1025.1744897959184,13.226530612244899,5.489795918367347
2040,2016-02-05,2016,2,Feb,Asia,Japan,Tokyo,25.65,137.0,52.0,40.8,28.6,68.5,137.0,Malsain,81.61717171717171,1022.9535353535352,17.22020202020202,14.071717171717172
2041,2016-02-05,2016,2,Feb,North America,United States,Los Angeles,16.7,78.0,51.0,31.2,20.17355623100304,45.4,78.0,Modere,60.25257731958763,1023.9969072164948,17.468041237113404,4.615463917525773
2042,2016-02-06,2016,2,Feb,South America,Brazil,São Paulo,18.1,102.0,82.0,65.6,1.6,39.4,102.0,Malsain,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
2043,2016-02-06,2016,2,Feb,South America,Chile,Santiago,10.6,73.0,173.0,45.1,4.8,52.0,173.0,Mauvais,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
2044,2016-02-06,2016,2,Feb,Asia,China,Beijing,31.7,244.0,132.0,50.0,35.35,53.0,244.0,Tres mauvais,72.855,1029.445,6.755,4.644
2045,2016-02-06,2016,2,Feb,Europe,France,Paris,8.2,89.0,51.0,24.8,1.1,66.5,89.0,Modere,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2046,2016-02-06,2016,2,Feb,Europe,United Kingdom,London,6.4,116.0,40.0,38.1,8.3,38.0,116.0,Malsain,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
2047,2016-02-06,2016,2,Feb,Asia,India,Delhi,79.0,329.0,322.0,140.9,80.4,119.2,329.0,Dangereux,99.05858585858586,1037.290909090909,34.76868686868687,18.08989898989899
2048,2016-02-06,2016,2,Feb,Europe,Italy,Milan,0.1,129.0,53.0,7.0,3.6,49.4,129.0,Malsain,93.8704081632653,1025.1744897959184,13.226530612244899,5.489795918367347
2049,2016-02-06,2016,2,Feb,Asia,Japan,Tokyo,13.4,104.0,37.0,36.1,12.9,56.6,104.0,Malsain,81.61717171717171,1022.9535353535352,17.22020202020202,14.071717171717172
2050,2016-02-06,2016,2,Feb,North America,United States,Los Angeles,13.4,80.0,38.0,36.1,19.43414634146341,38.9,80.0,Modere,60.25257731958763,1023.9969072164948,17.468041237113404,4.615463917525773
2051,2016-02-07,2016,2,Feb,South America,Brazil,São Paulo,12.7,107.0,79.0,50.6,10.2,34.3,107.0,Malsain,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
2052,2016-02-07,2016,2,Feb,South America,Chile,Santiago,7.8,66.0,71.0,46.5,4.9,19.3,71.0,Modere,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
2053,2016-02-07,2016,2,Feb,Asia,China,Beijing,42.85000000000001,173.0,110.0,55.8,35.35,52.0,173.0,Mauvais,72.855,1029.445,6.755,4.644
2054,2016-02-07,2016,2,Feb,Europe,France,Paris,4.6,88.0,35.0,29.7,0.6,45.7,88.0,Modere,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2055,2016-02-07,2016,2,Feb,Europe,United Kingdom,London,9.1,66.0,58.0,48.3,8.5,57.4,66.0,Modere,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
2056,2016-02-07,2016,2,Feb,Asia,India,Delhi,29.0,371.0,322.0,52.3,75.1,65.9,371.0,Dangereux,99.05858585858586,1037.290909090909,34.76868686868687,18.08989898989899
2057,2016-02-07,2016,2,Feb,Europe,Italy,Milan,0.1,129.0,42.0,13.0,1.6,41.6,129.0,Malsain,93.8704081632653,1025.1744897959184,13.226530612244899,5.489795918367347
2058,2016-02-07,2016,2,Feb,Asia,Japan,Tokyo,8.9,93.0,26.0,35.2,5.8,38.9,93.0,Modere,81.61717171717171,1022.9535353535352,17.22020202020202,14.071717171717172
2059,2016-02-07,2016,2,Feb,North America,United States,Los Angeles,14.5,102.0,37.0,43.2,20.51253731343284,36.2,102.0,Malsain,60.25257731958763,1023.9969072164948,17.468041237113404,4.615463917525773
2060,2016-02-08,2016,2,Feb,South America,Brazil,São Paulo,13.6,127.0,84.0,68.8,4.1,39.8,127.0,Malsain,98.31886792452829,1019.9273584905661,30.013207547169813,8.553773584905661
2061,2016-02-08,2016,2,Feb,South America,Chile,Santiago,8.9,67.0,182.0,124.44999999999999,8.8,37.2,229.4,Tres mauvais,73.77142857142857,1014.8897959183673,30.227551020408164,8.001020408163264
2062,2016-02-08,2016,2,Feb,Asia,China,Beijing,42.85000000000001,173.0,110.0,49.2,35.35,52.0,173.0,Mauvais,72.855,1029.445,6.755,4.644
2063,2016-02-08,2016,2,Feb,Europe,France,Paris,5.5,68.0,47.0,29.3,1.1,51.4,68.0,Modere,92.75714285714287,1025.9857142857143,12.944897959183672,9.275510204081632
2064,2016-02-08,2016,2,Feb,Europe,United Kingdom,London,10.6,71.0,65.0,47.9,8.9,59.7,71.0,Modere,93.54030612244898,1016.1219387755102,6.361734693877551,8.377551020408163
